POSIXct,Date,Time,CAC40,DAX,Spread,Price_Ratio
2016/11/1 17:40,2016/11/1,17:40:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:41,2016/11/1,17:41:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:42,2016/11/1,17:42:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:43,2016/11/1,17:43:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:44,2016/11/1,17:44:00,4470.28,10526.16,6055.88,0.424682885
2016/11/1 17:45,2016/11/1,17:45:00,4470.28,10526.16,6055.88,0.424682885
2016/11/2 17:37,2016/11/2,17:37:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:38,2016/11/2,17:38:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:39,2016/11/2,17:39:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:40,2016/11/2,17:40:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:41,2016/11/2,17:41:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:42,2016/11/2,17:42:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:43,2016/11/2,17:43:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:44,2016/11/2,17:44:00,4414.67,10370.93,5956.26,0.42567735
2016/11/2 17:45,2016/11/2,17:45:00,4414.67,10370.93,5956.26,0.42567735
2016/11/3 17:37,2016/11/3,17:37:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:38,2016/11/3,17:38:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:39,2016/11/3,17:39:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:40,2016/11/3,17:40:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:41,2016/11/3,17:41:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:42,2016/11/3,17:42:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:43,2016/11/3,17:43:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:44,2016/11/3,17:44:00,4411.68,10325.88,5914.2,0.427244942
2016/11/3 17:45,2016/11/3,17:45:00,4411.68,10325.88,5914.2,0.427244942
2016/11/4 17:37,2016/11/4,17:37:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:38,2016/11/4,17:38:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:39,2016/11/4,17:39:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:40,2016/11/4,17:40:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:41,2016/11/4,17:41:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:42,2016/11/4,17:42:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:43,2016/11/4,17:43:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:44,2016/11/4,17:44:00,4377.46,10259.13,5881.67,0.426689203
2016/11/4 17:45,2016/11/4,17:45:00,4377.46,10259.13,5881.67,0.426689203
2016/11/7 17:37,2016/11/7,17:37:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:38,2016/11/7,17:38:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:39,2016/11/7,17:39:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:40,2016/11/7,17:40:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:41,2016/11/7,17:41:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:42,2016/11/7,17:42:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:43,2016/11/7,17:43:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:44,2016/11/7,17:44:00,4461.21,10456.95,5995.74,0.426626311
2016/11/7 17:45,2016/11/7,17:45:00,4461.21,10456.95,5995.74,0.426626311
2016/11/8 17:37,2016/11/8,17:37:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:38,2016/11/8,17:38:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:39,2016/11/8,17:39:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:40,2016/11/8,17:40:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:41,2016/11/8,17:41:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:42,2016/11/8,17:42:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:43,2016/11/8,17:43:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:44,2016/11/8,17:44:00,4476.89,10482.32,6005.43,0.427089614
2016/11/8 17:45,2016/11/8,17:45:00,4476.89,10482.32,6005.43,0.427089614
2016/11/9 17:37,2016/11/9,17:37:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:38,2016/11/9,17:38:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:39,2016/11/9,17:39:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:40,2016/11/9,17:40:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:41,2016/11/9,17:41:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:42,2016/11/9,17:42:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:43,2016/11/9,17:43:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:44,2016/11/9,17:44:00,4543.48,10646.01,6102.53,0.426777732
2016/11/9 17:45,2016/11/9,17:45:00,4543.48,10646.01,6102.53,0.426777732
2016/11/10 17:37,2016/11/10,17:37:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:38,2016/11/10,17:38:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:39,2016/11/10,17:39:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:40,2016/11/10,17:40:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:41,2016/11/10,17:41:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:42,2016/11/10,17:42:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:43,2016/11/10,17:43:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:44,2016/11/10,17:44:00,4530.95,10630.12,6099.17,0.426236957
2016/11/10 17:45,2016/11/10,17:45:00,4530.95,10630.12,6099.17,0.426236957
2016/11/11 17:37,2016/11/11,17:37:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:38,2016/11/11,17:38:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:39,2016/11/11,17:39:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:40,2016/11/11,17:40:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:41,2016/11/11,17:41:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:42,2016/11/11,17:42:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:43,2016/11/11,17:43:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:44,2016/11/11,17:44:00,4489.27,10667.95,6178.68,0.420818433
2016/11/11 17:45,2016/11/11,17:45:00,4489.27,10667.95,6178.68,0.420818433
2016/11/14 17:37,2016/11/14,17:37:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:38,2016/11/14,17:38:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:39,2016/11/14,17:39:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:40,2016/11/14,17:40:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:41,2016/11/14,17:41:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:42,2016/11/14,17:42:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:43,2016/11/14,17:43:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:44,2016/11/14,17:44:00,4508.55,10693.69,6185.14,0.421608444
2016/11/14 17:45,2016/11/14,17:45:00,4508.55,10693.69,6185.14,0.421608444
2016/11/15 17:37,2016/11/15,17:37:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:38,2016/11/15,17:38:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:39,2016/11/15,17:39:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:40,2016/11/15,17:40:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:41,2016/11/15,17:41:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:42,2016/11/15,17:42:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:43,2016/11/15,17:43:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:44,2016/11/15,17:44:00,4536.53,10735.14,6198.61,0.422586943
2016/11/15 17:45,2016/11/15,17:45:00,4536.53,10735.14,6198.61,0.422586943
2016/11/16 17:37,2016/11/16,17:37:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:38,2016/11/16,17:38:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:39,2016/11/16,17:39:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:40,2016/11/16,17:40:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:41,2016/11/16,17:41:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:42,2016/11/16,17:42:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:43,2016/11/16,17:43:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:44,2016/11/16,17:44:00,4501.14,10663.87,6162.73,0.422092542
2016/11/16 17:45,2016/11/16,17:45:00,4501.14,10663.87,6162.73,0.422092542
2016/11/17 17:37,2016/11/17,17:37:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:38,2016/11/17,17:38:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:39,2016/11/17,17:39:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:40,2016/11/17,17:40:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:41,2016/11/17,17:41:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:42,2016/11/17,17:42:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:43,2016/11/17,17:43:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:44,2016/11/17,17:44:00,4527.77,10685.54,6157.77,0.423728703
2016/11/17 17:45,2016/11/17,17:45:00,4527.77,10685.54,6157.77,0.423728703
2016/11/18 17:37,2016/11/18,17:37:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:38,2016/11/18,17:38:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:39,2016/11/18,17:39:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:40,2016/11/18,17:40:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:41,2016/11/18,17:41:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:42,2016/11/18,17:42:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:43,2016/11/18,17:43:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:44,2016/11/18,17:44:00,4504.35,10664.56,6160.21,0.42236623
2016/11/18 17:45,2016/11/18,17:45:00,4504.35,10664.56,6160.21,0.42236623
2016/11/21 17:37,2016/11/21,17:37:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:38,2016/11/21,17:38:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:39,2016/11/21,17:39:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:40,2016/11/21,17:40:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:41,2016/11/21,17:41:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:42,2016/11/21,17:42:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:43,2016/11/21,17:43:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:44,2016/11/21,17:44:00,4529.58,10685.13,6155.55,0.423914356
2016/11/21 17:45,2016/11/21,17:45:00,4529.58,10685.13,6155.55,0.423914356
2016/11/22 17:37,2016/11/22,17:37:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:38,2016/11/22,17:38:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:39,2016/11/22,17:39:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:40,2016/11/22,17:40:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:41,2016/11/22,17:41:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:42,2016/11/22,17:42:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:43,2016/11/22,17:43:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:44,2016/11/22,17:44:00,4548.35,10713.85,6165.5,0.424529931
2016/11/22 17:45,2016/11/22,17:45:00,4548.35,10713.85,6165.5,0.424529931
2016/11/23 17:37,2016/11/23,17:37:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:38,2016/11/23,17:38:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:39,2016/11/23,17:39:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:40,2016/11/23,17:40:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:41,2016/11/23,17:41:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:42,2016/11/23,17:42:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:43,2016/11/23,17:43:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:44,2016/11/23,17:44:00,4529.21,10662.44,6133.23,0.424781757
2016/11/23 17:45,2016/11/23,17:45:00,4529.21,10662.44,6133.23,0.424781757
2016/11/24 17:37,2016/11/24,17:37:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:38,2016/11/24,17:38:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:39,2016/11/24,17:39:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:40,2016/11/24,17:40:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:41,2016/11/24,17:41:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:42,2016/11/24,17:42:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:43,2016/11/24,17:43:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:44,2016/11/24,17:44:00,4542.56,10689.26,6146.7,0.424964871
2016/11/24 17:45,2016/11/24,17:45:00,4542.56,10689.26,6146.7,0.424964871
2016/11/25 17:37,2016/11/25,17:37:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:38,2016/11/25,17:38:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:39,2016/11/25,17:39:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:40,2016/11/25,17:40:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:41,2016/11/25,17:41:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:42,2016/11/25,17:42:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:43,2016/11/25,17:43:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:44,2016/11/25,17:44:00,4550.27,10699.27,6149,0.425287893
2016/11/25 17:45,2016/11/25,17:45:00,4550.27,10699.27,6149,0.425287893
2016/11/28 17:37,2016/11/28,17:37:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:38,2016/11/28,17:38:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:39,2016/11/28,17:39:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:40,2016/11/28,17:40:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:41,2016/11/28,17:41:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:42,2016/11/28,17:42:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:43,2016/11/28,17:43:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:44,2016/11/28,17:44:00,4510.39,10582.67,6072.28,0.426205296
2016/11/28 17:45,2016/11/28,17:45:00,4510.39,10582.67,6072.28,0.426205296
2016/11/29 17:37,2016/11/29,17:37:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:38,2016/11/29,17:38:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:39,2016/11/29,17:39:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:40,2016/11/29,17:40:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:41,2016/11/29,17:41:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:42,2016/11/29,17:42:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:43,2016/11/29,17:43:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:44,2016/11/29,17:44:00,4551.46,10620.49,6069.03,0.428554615
2016/11/29 17:45,2016/11/29,17:45:00,4551.46,10620.49,6069.03,0.428554615
2016/11/30 17:37,2016/11/30,17:37:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:38,2016/11/30,17:38:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:39,2016/11/30,17:39:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:40,2016/11/30,17:40:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:41,2016/11/30,17:41:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:42,2016/11/30,17:42:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:43,2016/11/30,17:43:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:44,2016/11/30,17:44:00,4578.34,10640.3,6061.96,0.430282981
2016/11/30 17:45,2016/11/30,17:45:00,4578.34,10640.3,6061.96,0.430282981
2016/12/1 17:37,2016/12/1,17:37:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:38,2016/12/1,17:38:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:39,2016/12/1,17:39:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:40,2016/12/1,17:40:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:41,2016/12/1,17:41:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:42,2016/12/1,17:42:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:43,2016/12/1,17:43:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:44,2016/12/1,17:44:00,4560.61,10534.05,5973.44,0.432939847
2016/12/1 17:45,2016/12/1,17:45:00,4560.61,10534.05,5973.44,0.432939847
2016/12/2 17:37,2016/12/2,17:37:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:38,2016/12/2,17:38:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:39,2016/12/2,17:39:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:40,2016/12/2,17:40:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:41,2016/12/2,17:41:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:42,2016/12/2,17:42:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:43,2016/12/2,17:43:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:44,2016/12/2,17:44:00,4528.82,10513.35,5984.53,0.430768499
2016/12/2 17:45,2016/12/2,17:45:00,4528.82,10513.35,5984.53,0.430768499
2016/12/5 17:37,2016/12/5,17:37:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:38,2016/12/5,17:38:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:39,2016/12/5,17:39:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:40,2016/12/5,17:40:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:41,2016/12/5,17:41:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:42,2016/12/5,17:42:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:43,2016/12/5,17:43:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:44,2016/12/5,17:44:00,4574.32,10684.83,6110.51,0.428113503
2016/12/5 17:45,2016/12/5,17:45:00,4574.32,10684.83,6110.51,0.428113503
2016/12/6 17:37,2016/12/6,17:37:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:38,2016/12/6,17:38:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:39,2016/12/6,17:39:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:40,2016/12/6,17:40:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:41,2016/12/6,17:41:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:42,2016/12/6,17:42:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:43,2016/12/6,17:43:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:44,2016/12/6,17:44:00,4631.94,10775.32,6143.38,0.429865656
2016/12/6 17:45,2016/12/6,17:45:00,4631.94,10775.32,6143.38,0.429865656
2016/12/7 17:37,2016/12/7,17:37:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:38,2016/12/7,17:38:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:39,2016/12/7,17:39:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:40,2016/12/7,17:40:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:41,2016/12/7,17:41:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:42,2016/12/7,17:42:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:43,2016/12/7,17:43:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:44,2016/12/7,17:44:00,4694.72,10986.69,6291.97,0.427309772
2016/12/7 17:45,2016/12/7,17:45:00,4694.72,10986.69,6291.97,0.427309772
2016/12/8 17:37,2016/12/8,17:37:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:38,2016/12/8,17:38:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:39,2016/12/8,17:39:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:40,2016/12/8,17:40:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:41,2016/12/8,17:41:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:42,2016/12/8,17:42:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:43,2016/12/8,17:43:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:44,2016/12/8,17:44:00,4735.48,11179.42,6443.94,0.423589059
2016/12/8 17:45,2016/12/8,17:45:00,4735.48,11179.42,6443.94,0.423589059
2016/12/9 17:37,2016/12/9,17:37:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:38,2016/12/9,17:38:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:39,2016/12/9,17:39:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:40,2016/12/9,17:40:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:41,2016/12/9,17:41:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:42,2016/12/9,17:42:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:43,2016/12/9,17:43:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:44,2016/12/9,17:44:00,4764.07,11203.63,6439.56,0.425225574
2016/12/9 17:45,2016/12/9,17:45:00,4764.07,11203.63,6439.56,0.425225574
2016/12/12 17:37,2016/12/12,17:37:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:38,2016/12/12,17:38:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:39,2016/12/12,17:39:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:40,2016/12/12,17:40:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:41,2016/12/12,17:41:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:42,2016/12/12,17:42:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:43,2016/12/12,17:43:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:44,2016/12/12,17:44:00,4760.77,11190.21,6429.44,0.425440631
2016/12/12 17:45,2016/12/12,17:45:00,4760.77,11190.21,6429.44,0.425440631
2016/12/13 17:37,2016/12/13,17:37:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:38,2016/12/13,17:38:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:39,2016/12/13,17:39:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:40,2016/12/13,17:40:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:41,2016/12/13,17:41:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:42,2016/12/13,17:42:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:43,2016/12/13,17:43:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:44,2016/12/13,17:44:00,4803.87,11284.65,6480.78,0.425699512
2016/12/13 17:45,2016/12/13,17:45:00,4803.87,11284.65,6480.78,0.425699512
2016/12/14 17:37,2016/12/14,17:37:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:38,2016/12/14,17:38:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:39,2016/12/14,17:39:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:40,2016/12/14,17:40:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:41,2016/12/14,17:41:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:42,2016/12/14,17:42:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:43,2016/12/14,17:43:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:44,2016/12/14,17:44:00,4769.24,11244.84,6475.6,0.424126977
2016/12/14 17:45,2016/12/14,17:45:00,4769.24,11244.84,6475.6,0.424126977
2016/12/15 17:37,2016/12/15,17:37:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:38,2016/12/15,17:38:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:39,2016/12/15,17:39:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:40,2016/12/15,17:40:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:41,2016/12/15,17:41:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:42,2016/12/15,17:42:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:43,2016/12/15,17:43:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:44,2016/12/15,17:44:00,4819.23,11366.4,6547.17,0.423989126
2016/12/15 17:45,2016/12/15,17:45:00,4819.23,11366.4,6547.17,0.423989126
2016/12/16 17:37,2016/12/16,17:37:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:38,2016/12/16,17:38:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:39,2016/12/16,17:39:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:40,2016/12/16,17:40:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:41,2016/12/16,17:41:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:42,2016/12/16,17:42:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:43,2016/12/16,17:43:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:44,2016/12/16,17:44:00,4833.27,11404.01,6570.74,0.423821971
2016/12/16 17:45,2016/12/16,17:45:00,4833.27,11404.01,6570.74,0.423821971
2016/12/19 17:37,2016/12/19,17:37:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:38,2016/12/19,17:38:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:39,2016/12/19,17:39:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:40,2016/12/19,17:40:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:41,2016/12/19,17:41:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:42,2016/12/19,17:42:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:43,2016/12/19,17:43:00,4822.77,11426.7,6603.93,0.422061488
